1.0,0.11111111111111112,0.3142857142857143,0.382489711166648,0.3614457831325302,0.4555555555555556,0.9165751920965971,1.0,0.0,0.0,0.0,0.33333333333333337,1.0,1.0,0.0
0.0,0.008547008547008548,0.3714285714285714,0.03501933430315691,0.21686746987951808,0.24444444444444446,0.526344676180022,1.0,0.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.025641025641025644,0.42857142857142855,0.1872194660996928,0.6385542168674699,0.48888888888888893,0.8743139407244785,1.0,0.0,0.23076923076923073,0.0,0.0,1.0,0.0,0.0
1.0,0.5470085470085471,0.05714285714285715,0.029175525631939522,0.2530120481927711,0.2777777777777778,0.9478594950603733,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
1.0,0.11965811965811966,0.11428571428571428,0.014970097106693026,0.3975903614457831,0.47777777777777775,0.8002195389681669,1.0,0.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.1965811965811966,0.22857142857142854,0.04938018327178684,0.08433734939759038,0.055555555555555525,0.7140504939626784,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
1.0,0.2905982905982906,0.08571428571428572,0.05313514118393078,0.40963855421686746,0.4555555555555556,0.9116355653128431,0.0,1.0,0.0,0.0,0.33333333333333337,1.0,1.0,0.0
0.0,0.03418803418803419,0.05714285714285715,0.02739129894189762,0.4819277108433735,0.3666666666666667,0.9835345773874863,1.0,1.0,0.23076923076923073,0.0,0.0,1.0,0.0,0.0
0.0,0.33333333333333337,0.11428571428571428,0.008529473932883235,0.4819277108433735,0.06666666666666665,0.9566410537870472,1.0,0.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.05128205128205129,0.39999999999999997,0.03560371517027864,0.6867469879518072,0.21111111111111114,0.7952799121844127,1.0,0.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.11111111111111112,0.1714285714285714,0.1014398149875042,0.5421686746987951,0.5555555555555556,0.721185510428101,1.0,1.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.042735042735042736,0.3142857142857143,0.1200902681935171,0.16867469879518074,0.3666666666666667,0.9423710208562021,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
0.0,0.13675213675213677,0.19999999999999998,0.008554341203824586,0.3012048192771084,0.09999999999999998,0.9012074643249176,0.0,1.0,0.23076923076923073,0.0,0.0,1.0,0.0,0.0
1.0,0.15384615384615385,0.3142857142857143,0.1041814316087881,0.6626506024096386,0.24444444444444446,0.9527991218441273,1.0,0.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
1.0,0.08547008547008547,0.48571428571428565,0.19443719149041985,0.5903614457831325,0.34444444444444444,0.44127332601536773,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
0.0,0.3247863247863248,0.05714285714285715,0.0052780782573016525,0.13253012048192772,0.12222222222222223,0.9451152579582877,1.0,0.0,0.0,0.0,0.33333333333333337,1.0,1.0,0.0
0.0,0.18803418803418803,0.08571428571428572,0.013453193579270642,0.048192771084337366,0.4555555555555556,0.9094401756311746,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
0.0,0.1623931623931624,0.34285714285714286,0.34903701493279615,0.5783132530120482,0.5333333333333333,0.5570801317233809,1.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
1.0,0.0,0.08571428571428572,0.06151541149116591,0.49397590361445787,0.7555555555555556,0.5532381997804611,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
0.0,0.28205128205128205,0.11428571428571428,0.04601066805923384,1.0,0.28888888888888886,0.8562019758507136,1.0,1.0,0.23076923076923073,1.0,0.0,1.0,1.0,0.0
0.0,0.22222222222222224,0.02857142857142857,0.003618187921966504,0.22891566265060245,0.16666666666666663,0.8512623490669594,0.0,0.0,0.23076923076923073,0.0,0.0,1.0,0.0,0.0
1.0,0.03418803418803419,0.22857142857142854,0.05368843796237582,0.7831325301204819,0.04444444444444445,0.7771679473106476,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0
